classification,direction,item_id,none_changed,none_followed_sender,none_post_answer,none_post_correct,receiver_pre_answer,receiver_pre_correct,sender_correct,sender_pre_answer,true_latentmas_changed,true_latentmas_followed_sender,true_latentmas_post_answer,true_latentmas_post_correct,true_statebridge_changed,true_statebridge_followed_sender,true_statebridge_post_answer,true_statebridge_post_correct,true_text_changed,true_text_followed_sender,true_text_post_answer,true_text_post_correct
both_wrong,A_to_B,125,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,125,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,125,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,125,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,125,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,125,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,126,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,126,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,126,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,126,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,126,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,126,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_B,127,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,127,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,127,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,127,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,127,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,127,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_B,128,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,128,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,128,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,128,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,128,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,128,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,130,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
destruction_risk,A_to_C,130,False,False,d,True,d,True,False,c,False,False,d,True,False,False,d,True,True,True,c,False
both_wrong,B_to_A,130,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
destruction_risk,B_to_C,130,False,False,d,True,d,True,False,c,False,False,d,True,True,True,c,False,False,False,d,True
correction_opportunity,C_to_A,130,False,False,c,False,c,False,True,d,False,False,c,False,False,False,c,False,False,False,c,False
correction_opportunity,C_to_B,130,False,False,c,False,c,False,True,d,True,True,d,True,False,False,c,False,True,True,d,True
both_wrong,A_to_B,131,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_C,131,False,False,c,True,c,True,False,d,False,False,c,True,False,False,c,True,False,False,c,True
both_wrong,B_to_A,131,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,B_to_C,131,False,False,c,True,c,True,False,d,False,False,c,True,True,True,d,False,False,False,c,True
correction_opportunity,C_to_A,131,False,False,d,False,d,False,True,c,False,False,d,False,False,False,d,False,True,True,c,True
correction_opportunity,C_to_B,131,False,False,d,False,d,False,True,c,True,True,c,True,False,False,d,False,True,True,c,True
both_wrong,A_to_B,132,False,False,d,False,d,False,False,c,False,False,d,False,True,True,c,False,False,False,d,False
both_wrong,A_to_C,132,True,False,d,False,c,False,False,c,True,False,d,False,True,False,d,False,True,False,d,False
both_wrong,B_to_A,132,False,False,c,False,c,False,False,d,True,True,d,False,False,False,c,False,True,True,d,False
both_wrong,B_to_C,132,True,True,d,False,c,False,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,C_to_A,132,False,True,c,False,c,False,False,c,True,False,d,False,False,True,c,False,True,False,d,False
both_wrong,C_to_B,132,False,False,d,False,d,False,False,c,False,False,d,False,True,True,c,False,False,False,d,False
both_wrong,A_to_B,133,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,A_to_C,133,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,133,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_C,133,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_A,133,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,133,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_correct,A_to_B,136,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
correction_opportunity,A_to_C,136,False,False,d,False,d,False,True,b,True,True,b,True,False,False,d,False,False,False,d,False
both_correct,B_to_A,136,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
correction_opportunity,B_to_C,136,False,False,d,False,d,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
destruction_risk,C_to_A,136,False,False,b,True,b,True,False,d,True,True,d,False,False,False,b,True,True,True,d,False
destruction_risk,C_to_B,136,False,False,b,True,b,True,False,d,True,True,d,False,False,False,b,True,True,True,d,False
both_wrong,A_to_B,137,False,False,d,False,d,False,False,c,False,False,d,False,False,False,d,False,True,True,c,False
both_wrong,A_to_C,137,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,B_to_A,137,False,False,c,False,c,False,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,B_to_C,137,False,False,c,False,c,False,False,d,False,False,c,False,True,True,d,False,True,True,d,False
both_wrong,C_to_A,137,False,True,c,False,c,False,False,c,False,True,c,False,False,True,c,False,False,True,c,False
both_wrong,C_to_B,137,False,False,d,False,d,False,False,c,True,True,c,False,True,True,c,False,True,False,b,False
destruction_risk,A_to_B,139,False,False,d,True,d,True,False,b,True,True,b,False,True,True,b,False,True,True,b,False
both_wrong,A_to_C,139,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
correction_opportunity,B_to_A,139,False,False,b,False,b,False,True,d,False,False,b,False,True,True,d,True,True,True,d,True
correction_opportunity,B_to_C,139,False,False,b,False,b,False,True,d,False,False,b,False,True,True,d,True,False,False,b,False
both_wrong,C_to_A,139,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
destruction_risk,C_to_B,139,False,False,d,True,d,True,False,b,True,True,b,False,True,True,b,False,False,False,d,True
correction_opportunity,A_to_B,140,False,False,c,False,c,False,True,b,True,True,b,True,True,True,b,True,False,False,c,False
correction_opportunity,A_to_C,140,False,False,d,False,d,False,True,b,True,True,b,True,False,False,d,False,True,True,b,True
destruction_risk,B_to_A,140,False,False,b,True,b,True,False,c,False,False,b,True,False,False,b,True,False,False,b,True
both_wrong,B_to_C,140,False,False,d,False,d,False,False,c,False,False,d,False,False,False,d,False,False,False,d,False
destruction_risk,C_to_A,140,False,False,b,True,b,True,False,d,False,False,b,True,True,True,d,False,False,False,b,True
both_wrong,C_to_B,140,False,False,c,False,c,False,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,A_to_B,141,False,False,a,False,a,False,False,d,True,True,d,False,True,True,d,False,True,True,d,False
destruction_risk,A_to_C,141,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,True,True,d,False
both_wrong,B_to_A,141,False,False,d,False,d,False,False,a,True,True,a,False,True,True,a,False,False,False,d,False
destruction_risk,B_to_C,141,False,False,c,True,c,True,False,a,False,False,c,True,True,True,a,False,True,True,a,False
correction_opportunity,C_to_A,141,False,False,d,False,d,False,True,c,False,False,d,False,False,False,d,False,True,True,c,True
correction_opportunity,C_to_B,141,False,False,a,False,a,False,True,c,False,False,a,False,True,True,c,True,False,False,a,False
both_wrong,A_to_B,142,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_C,142,False,False,a,True,a,True,False,d,True,True,d,False,False,False,a,True,True,True,d,False
both_wrong,B_to_A,142,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,B_to_C,142,False,False,a,True,a,True,False,d,True,True,d,False,True,True,d,False,True,True,d,False
correction_opportunity,C_to_A,142,False,False,d,False,d,False,True,a,False,False,d,False,False,False,d,False,True,True,a,True
correction_opportunity,C_to_B,142,False,False,d,False,d,False,True,a,False,False,d,False,False,False,d,False,True,True,a,True
both_wrong,A_to_B,143,False,False,c,False,c,False,False,d,True,True,d,False,True,True,d,False,True,True,d,False
both_wrong,A_to_C,143,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,143,False,False,d,False,d,False,False,c,False,False,d,False,True,True,c,False,True,True,c,False
both_wrong,B_to_C,143,False,False,d,False,d,False,False,c,False,False,d,False,False,False,d,False,True,True,c,False
both_wrong,C_to_A,143,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,143,False,False,c,False,c,False,False,d,False,False,c,False,True,True,d,False,True,True,d,False
both_correct,A_to_B,144,False,True,d,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
correction_opportunity,A_to_C,144,False,False,b,False,b,False,True,d,True,True,d,True,True,True,d,True,True,True,d,True
both_correct,B_to_A,144,False,True,d,True,d,True,True,d,False,True,d,True,False,True,d,True,False,True,d,True
correction_opportunity,B_to_C,144,False,False,b,False,b,False,True,d,True,True,d,True,True,True,d,True,True,True,d,True
destruction_risk,C_to_A,144,False,False,d,True,d,True,False,b,False,False,d,True,True,True,b,False,False,False,d,True
destruction_risk,C_to_B,144,False,False,d,True,d,True,False,b,False,False,d,True,False,False,d,True,False,False,d,True
both_wrong,A_to_B,145,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,145,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,145,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,145,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,145,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,145,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_B,146,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_C,146,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,B_to_A,146,False,True,a,False,a,False,False,a,False,True,a,False,True,False,b,False,False,True,a,False
both_wrong,B_to_C,146,True,False,c,True,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_A,146,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,C_to_B,146,False,True,a,False,a,False,False,a,False,True,a,False,False,True,a,False,False,True,a,False
both_wrong,A_to_B,148,False,False,a,False,a,False,False,d,False,False,a,False,True,False,b,True,False,False,a,False
both_wrong,A_to_C,148,False,True,d,False,d,False,False,d,False,True,d,False,True,False,a,False,True,False,a,False
both_wrong,B_to_A,148,False,False,d,False,d,False,False,a,True,True,a,False,True,True,a,False,True,True,a,False
both_wrong,B_to_C,148,True,True,a,False,d,False,False,a,False,False,d,False,False,False,d,False,True,True,a,False
both_wrong,C_to_A,148,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,True,False,a,False
both_wrong,C_to_B,148,True,True,d,False,a,False,False,d,False,False,a,False,False,False,a,False,False,False,a,False
both_wrong,A_to_B,149,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,True,False,c,False
both_wrong,A_to_C,149,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,149,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,149,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,149,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,149,True,False,a,True,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,154,True,False,c,False,,False,False,d,True,True,d,False,True,True,d,False,True,True,d,False
destruction_risk,A_to_C,154,False,False,a,True,a,True,False,d,False,False,a,True,False,False,a,True,False,False,a,True
both_wrong,B_to_A,154,True,False,a,True,d,False,False,,False,False,d,False,False,False,d,False,False,False,d,False
destruction_risk,B_to_C,154,False,False,a,True,a,True,False,,False,False,a,True,False,False,a,True,False,False,a,True
correction_opportunity,C_to_A,154,True,True,a,True,d,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
correction_opportunity,C_to_B,154,True,False,c,False,,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
destruction_risk,A_to_B,155,False,False,c,True,c,True,False,a,False,False,c,True,False,False,c,True,False,False,c,True
both_wrong,A_to_C,155,False,False,d,False,d,False,False,a,True,True,a,False,True,True,a,False,True,True,a,False
correction_opportunity,B_to_A,155,False,False,a,False,a,False,True,c,True,True,c,True,False,False,a,False,True,True,c,True
correction_opportunity,B_to_C,155,True,True,c,True,d,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
both_wrong,C_to_A,155,False,False,a,False,a,False,False,d,False,False,a,False,False,False,a,False,False,False,a,False
destruction_risk,C_to_B,155,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,False,False,c,True
both_wrong,A_to_B,158,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,158,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,158,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,158,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,158,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,158,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_B,160,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_C,160,False,False,b,True,b,True,False,d,True,True,d,False,False,False,b,True,False,False,b,True
both_wrong,B_to_A,160,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
destruction_risk,B_to_C,160,False,False,b,True,b,True,False,d,False,False,b,True,False,False,b,True,False,False,b,True
correction_opportunity,C_to_A,160,False,False,d,False,d,False,True,b,True,True,b,True,False,False,d,False,True,True,b,True
correction_opportunity,C_to_B,160,False,False,d,False,d,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
both_wrong,A_to_B,161,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,161,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,161,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,161,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,161,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,161,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
destruction_risk,A_to_B,162,False,False,d,True,d,True,False,,False,False,d,True,False,False,d,True,False,False,d,True
both_wrong,A_to_C,162,True,False,d,True,,False,False,,True,False,d,True,True,False,d,True,True,False,d,True
correction_opportunity,B_to_A,162,True,True,d,True,,False,True,d,True,True,d,True,True,True,d,True,True,True,d,True
correction_opportunity,B_to_C,162,True,True,d,True,,False,True,d,True,True,d,True,True,True,d,True,True,True,d,True
both_wrong,C_to_A,162,True,False,d,True,,False,False,,True,False,d,True,True,False,d,True,True,False,d,True
destruction_risk,C_to_B,162,False,False,d,True,d,True,False,,False,False,d,True,False,False,d,True,False,False,d,True
destruction_risk,A_to_B,163,False,False,c,True,c,True,False,d,True,True,d,False,False,False,c,True,False,False,c,True
destruction_risk,A_to_C,163,False,False,c,True,c,True,False,d,False,False,c,True,True,True,d,False,False,False,c,True
correction_opportunity,B_to_A,163,False,False,d,False,d,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
both_correct,B_to_C,163,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
correction_opportunity,C_to_A,163,False,False,d,False,d,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
both_correct,C_to_B,163,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
destruction_risk,A_to_B,171,False,False,a,True,a,True,False,c,False,False,a,True,False,False,a,True,False,False,a,True
destruction_risk,A_to_C,171,False,False,a,True,a,True,False,c,False,False,a,True,False,False,a,True,False,False,a,True
correction_opportunity,B_to_A,171,True,True,a,True,c,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
both_correct,B_to_C,171,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,C_to_A,171,True,True,a,True,c,False,True,a,True,True,a,True,True,True,a,True,True,True,a,True
both_correct,C_to_B,171,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
both_wrong,A_to_B,173,False,False,d,False,d,False,False,b,False,False,d,False,True,True,b,False,True,True,b,False
destruction_risk,A_to_C,173,False,False,c,True,c,True,False,b,False,False,c,True,False,False,c,True,False,False,c,True
both_wrong,B_to_A,173,False,False,b,False,b,False,False,d,False,False,b,False,True,True,d,False,False,False,b,False
destruction_risk,B_to_C,173,False,False,c,True,c,True,False,d,False,False,c,True,False,False,c,True,False,False,c,True
correction_opportunity,C_to_A,173,False,False,b,False,b,False,True,c,True,True,c,True,True,True,c,True,True,True,c,True
correction_opportunity,C_to_B,173,False,False,d,False,d,False,True,c,False,False,d,False,True,True,c,True,True,True,c,True
both_correct,A_to_B,174,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,A_to_C,174,False,False,d,False,d,False,True,a,True,True,a,True,False,False,d,False,True,True,a,True
both_correct,B_to_A,174,False,True,a,True,a,True,True,a,False,True,a,True,False,True,a,True,False,True,a,True
correction_opportunity,B_to_C,174,False,False,d,False,d,False,True,a,True,True,a,True,False,False,d,False,True,True,a,True
destruction_risk,C_to_A,174,False,False,a,True,a,True,False,d,False,False,a,True,False,False,a,True,False,False,a,True
destruction_risk,C_to_B,174,False,False,a,True,a,True,False,d,False,False,a,True,False,False,a,True,False,False,a,True
correction_opportunity,A_to_B,185,False,False,c,False,c,False,True,b,True,True,b,True,False,False,c,False,True,True,b,True
both_correct,A_to_C,185,False,True,b,True,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
destruction_risk,B_to_A,185,False,False,b,True,b,True,False,c,False,False,b,True,True,True,c,False,True,True,c,False
destruction_risk,B_to_C,185,False,False,b,True,b,True,False,c,True,True,c,False,False,False,b,True,True,True,c,False
both_correct,C_to_A,185,True,False,a,False,b,True,True,b,False,True,b,True,False,True,b,True,False,True,b,True
correction_opportunity,C_to_B,185,False,False,c,False,c,False,True,b,True,True,b,True,True,True,b,True,True,True,b,True
both_wrong,A_to_B,189,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,A_to_C,189,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_A,189,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,B_to_C,189,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_A,189,False,True,d,False,d,False,False,d,False,True,d,False,False,True,d,False,False,True,d,False
both_wrong,C_to_B,189,False,True,d,False,d,False,False,d,True,False,,False,False,True,d,False,False,True,d,False
destruction_risk,A_to_B,194,False,False,c,True,c,True,False,b,False,False,c,True,False,False,c,True,False,False,c,True
destruction_risk,A_to_C,194,False,False,c,True,c,True,False,b,False,False,c,True,True,True,b,False,False,False,c,True
correction_opportunity,B_to_A,194,False,False,b,False,b,False,True,c,False,False,b,False,True,True,c,True,False,False,b,False
both_correct,B_to_C,194,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
correction_opportunity,C_to_A,194,False,False,b,False,b,False,True,c,False,False,b,False,False,False,b,False,True,True,c,True
both_correct,C_to_B,194,False,True,c,True,c,True,True,c,False,True,c,True,False,True,c,True,False,True,c,True
both_wrong,A_to_B,195,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,A_to_C,195,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_A,195,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,B_to_C,195,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_A,195,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
both_wrong,C_to_B,195,False,True,b,False,b,False,False,b,False,True,b,False,False,True,b,False,False,True,b,False
